player_api_id,player_name,player_fifa_api_id,birthday,height,weight,season,assist,goals
351055,Florin Bejan,232295,1991-03-28 00:00:00,185.42,179,,0,0
179798,Florin Berenguer,193427,1989-04-01 00:00:00,182.88,154,,0,0
215245,Florin Gardos,204210,1988-10-29 00:00:00,193.04,194,,0,0
131991,Floyd Ayite,188271,1988-12-15 00:00:00,175.26,150,2015.0,2,6
131991,Floyd Ayite,188271,1988-12-15 00:00:00,175.26,150,2016.0,3,8
25659,Fode Mansare,49477,1981-09-03 00:00:00,175.26,157,,0,0
198278,Fodie Traore,200303,1985-03-01 00:00:00,175.26,150,,0,0
287689,Formose Mendy,192875,1989-03-23 00:00:00,182.88,168,2012.0,1,0
489501,Formose Mendy,220123,1993-10-08 00:00:00,185.42,165,,0,0
102725,Fouad Idabdelhay,184591,1988-05-02 00:00:00,180.34,152,,0,0
215412,Fouad Rachid,201504,1991-11-15 00:00:00,162.56,126,,0,0
102699,Foued Kadir,187935,1983-12-05 00:00:00,180.34,154,2014.0,3,7
26346,Fousseni Diawara,112811,1980-08-28 00:00:00,182.88,157,,0,0
179403,Fousseyni Cisse,193529,1989-07-17 00:00:00,195.58,176,,0,0
24157,Fraizer Campbell,169586,1987-09-13 00:00:00,172.72,183,2010.0,6,4
24157,Fraizer Campbell,169586,1987-09-13 00:00:00,172.72,183,2012.0,2,1
24157,Fraizer Campbell,169586,1987-09-13 00:00:00,172.72,183,2014.0,2,6
105827,Fran Merida,183520,1990-03-04 00:00:00,175.26,163,2011.0,1,0
282713,Fran Rico,174859,1987-08-03 00:00:00,177.8,159,2014.0,3,3
282713,Fran Rico,174859,1987-08-03 00:00:00,177.8,159,2015.0,1,3
282713,Fran Rico,174859,1987-08-03 00:00:00,177.8,159,2016.0,1,2
518664,Fran Serrano,221653,1995-04-20 00:00:00,187.96,185,,0,0
41629,Francelino Matuzalem,149242,1980-06-10 00:00:00,177.8,163,2012.0,1,1
73024,Francesco Acerbi,199845,1988-08-10 00:00:00,193.04,194,,0,0
41243,Francesco Antonioli,137129,1969-09-14 00:00:00,187.96,181,,0,0
33826,Francesco Arnau,268,1975-03-23 00:00:00,185.42,179,,0,0
181920,Francesco Bardi,193786,1992-01-18 00:00:00,187.96,181,,0,0
41437,Francesco Bega,51779,1974-10-26 00:00:00,175.26,161,,0,0
27558,Francesco Benussi,137734,1981-10-15 00:00:00,187.96,176,2015.0,1,0
40656,Francesco Bolzoni,188076,1989-05-07 00:00:00,182.88,176,,0,0
155254,Francesco Caputo,189053,1987-08-06 00:00:00,180.34,163,,0,0
39557,Francesco Cozza,1275,1974-01-19 00:00:00,180.34,161,,0,0
41841,Francesco Della Rocca,178043,1987-09-14 00:00:00,182.88,161,2011.0,1,0
364108,Francesco Fedato,210670,1992-10-15 00:00:00,177.8,146,,0,0
239256,Francesco Grandolfo,201916,1992-07-26 00:00:00,180.34,179,,0,0
41694,Francesco Lodi,120238,1984-03-23 00:00:00,182.88,154,2011.0,2,3
41694,Francesco Lodi,120238,1984-03-23 00:00:00,182.88,154,2012.0,2,10
41694,Francesco Lodi,120238,1984-03-23 00:00:00,182.88,154,2014.0,4,4
41694,Francesco Lodi,120238,1984-03-23 00:00:00,182.88,154,2015.0,1,2
41694,Francesco Lodi,120238,1984-03-23 00:00:00,182.88,154,2016.0,1,1
73034,Francesco Lunardini,183418,1984-11-03 00:00:00,172.72,148,,0,0
74034,Francesco Magnanelli,149185,1984-11-12 00:00:00,180.34,174,2014.0,1,0
74034,Francesco Magnanelli,149185,1984-11-12 00:00:00,180.34,174,2015.0,3,1
74034,Francesco Magnanelli,149185,1984-11-12 00:00:00,180.34,174,2016.0,1,1
39298,Francesco Marianini,154545,1979-05-06 00:00:00,185.42,168,,0,0
166554,Francesco Migliore,183924,1988-04-17 00:00:00,172.72,165,,0,0
27680,Francesco Modesto,113278,1982-02-16 00:00:00,177.8,161,2011.0,1,1
41337,Francesco Montervino,120269,1978-05-07 00:00:00,175.26,154,,0,0
39429,Francesco Parravicini,137220,1982-01-31 00:00:00,175.26,154,,0,0
24414,Francesco Pisano,164370,1986-04-29 00:00:00,175.26,148,2010.0,1,0
24414,Francesco Pisano,164370,1986-04-29 00:00:00,175.26,148,2014.0,2,0
24492,Francesco Pratali,51732,1979-01-17 00:00:00,187.96,181,,0,0
41735,Francesco Renzetti,189065,1988-01-22 00:00:00,175.26,143,2015.0,1,0
462944,Francesco Ruberto,216779,1993-03-19 00:00:00,182.88,165,,0,0
25479,Francesco Scardina,149277,1981-12-11 00:00:00,180.34,172,,0,0
37457,Francesco Tavano,51720,1979-03-02 00:00:00,172.72,157,2015.0,1,2
30281,Francesco Toldo,4459,1971-12-02 00:00:00,195.58,198,,0,0
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2009.0,1,13
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2010.0,4,14
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2011.0,7,16
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2012.0,5,10
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2014.0,4,8
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2015.0,6,8
30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181,2016.0,3,5
42433,Francesco Valiani,169388,1980-10-29 00:00:00,172.72,154,2011.0,2,0
159594,Francis Coquelin,189271,1991-05-13 00:00:00,177.8,163,2012.0,1,0
37753,Francis Dickoh,130933,1982-12-13 00:00:00,187.96,187,,0,0
34170,Francis Jeffers,13856,1981-01-25 00:00:00,177.8,165,,0,0
46458,Francis N'Ganga,170355,1985-06-16 00:00:00,175.26,161,,0,0
746419,Francisco Afonso,233930,1997-04-24 00:00:00,175.26,152,,0,0
241825,Francisco Alcacer,200454,1993-08-30 00:00:00,175.26,157,2014.0,1,7
241825,Francisco Alcacer,200454,1993-08-30 00:00:00,175.26,157,2015.0,5,11
241825,Francisco Alcacer,200454,1993-08-30 00:00:00,175.26,157,2016.0,6,17
40672,Francisco Casilla,177644,1986-10-02 00:00:00,190.5,185,,0,0
45440,Francisco Chica,161863,1985-05-17 00:00:00,175.26,170,2012.0,2,0
38475,Francisco Farinos,162928,1978-03-29 00:00:00,172.72,150,2012.0,1,1
37471,Francisco Javier Casquero,8298,1976-03-11 00:00:00,180.34,168,2010.0,1,5
37471,Francisco Javier Casquero,8298,1976-03-11 00:00:00,180.34,168,2011.0,1,1
33605,Francisco Javier Martos,202416,1984-01-04 00:00:00,180.34,161,,0,0
37425,Francisco Maldonado,134634,1981-06-02 00:00:00,177.8,161,,0,0
38064,Francisco Molinero,166664,1985-07-26 00:00:00,175.26,159,2016.0,1,0
33668,"Francisco Munoz Xisco,18",111199,1980-08-05 00:00:00,175.26,152,,0,0
30277,Francisco Navarro Yeste,22499,1979-12-06 00:00:00,182.88,154,2009.0,1,3
30277,Francisco Navarro Yeste,22499,1979-12-06 00:00:00,182.88,154,2010.0,1,2
41464,Francisco Pavon,49389,1980-01-09 00:00:00,187.96,172,,0,0
193226,Francisco Portillo,193844,1990-06-13 00:00:00,170.18,139,,0,0
543288,Francisco Rodriguez,223146,1995-09-14 00:00:00,175.26,168,,0,0
37455,Francisco Rufete,9037,1976-11-20 00:00:00,175.26,170,,0,0
133997,Francisco Sandaza,189054,1984-11-30 00:00:00,187.96,183,,0,0
150831,Francisco Sutil,144727,1984-12-21 00:00:00,172.72,157,,0,0
199839,Francisco Velez,199738,1991-06-23 00:00:00,180.34,165,2015.0,1,0
26107,Franck Beria,112230,1983-05-23 00:00:00,177.8,168,2015.0,2,0
131531,Franck Berrier,163429,1984-02-02 00:00:00,175.26,143,,0,0
41177,Franck Dja Djedje,156647,1986-06-02 00:00:00,175.26,159,,0,0
194532,Franck Etoundi,198591,1990-08-30 00:00:00,185.42,181,,0,0
466294,Franck Hery,228811,1993-04-26 00:00:00,185.42,170,,0,0
501543,Franck Honorat,220876,1996-08-11 00:00:00,180.34,154,,0,0
32571,Franck Jurietti,7434,1975-03-30 00:00:00,177.8,157,,0,0
35531,Franck Queudrue,12462,1978-08-25 00:00:00,182.88,170,,0,0
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2009.0,1,10
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2010.0,6,3
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2011.0,6,7
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2012.0,10,12
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2014.0,3,10
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2015.0,6,5
30924,Franck Ribery,156616,1983-04-07 00:00:00,170.18,159,2016.0,3,2
26264,Franck Signorino,138065,1981-09-19 00:00:00,175.26,152,2014.0,1,1
26264,Franck Signorino,138065,1981-09-19 00:00:00,175.26,152,2015.0,4,0
26264,Franck Signorino,138065,1981-09-19 00:00:00,175.26,152,2016.0,2,0
145070,Franck Tabanou,188696,1989-01-30 00:00:00,177.8,154,2015.0,5,1
27663,Franco Brienza,137199,1979-03-19 00:00:00,167.64,150,2012.0,1,3
27663,Franco Brienza,137199,1979-03-19 00:00:00,167.64,150,2014.0,1,1
27663,Franco Brienza,137199,1979-03-19 00:00:00,167.64,150,2015.0,4,8
27663,Franco Brienza,137199,1979-03-19 00:00:00,167.64,150,2016.0,4,3
34485,Franco Costanzo,142747,1980-09-05 00:00:00,187.96,192,,0,0
129326,Franco Daniel Jara,198347,1988-07-15 00:00:00,180.34,168,2012.0,3,3
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2009.0,1,0
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2010.0,1,1
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2011.0,3,1
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2012.0,1,7
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2013.0,3,6
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2014.0,3,4
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2015.0,2,15
49825,Franco Di Santo,186405,1989-04-07 00:00:00,193.04,194,2016.0,1,2
35612,"Franco Miranda,22",152915,1985-05-13 00:00:00,180.34,165,,0,0
24453,Franco Semioli,123623,1980-06-20 00:00:00,177.8,154,2009.0,2,0
212644,Franco Signorelli,200983,1991-01-01 00:00:00,177.8,150,,0,0
23075,Franco Sosa,172110,1981-04-04 00:00:00,177.8,161,,0,0
270774,Franco Vazquez,207471,1989-02-22 00:00:00,185.42,181,2015.0,10,11
270774,Franco Vazquez,207471,1989-02-22 00:00:00,185.42,181,2016.0,7,8
200633,Franco Zennaro,199808,1993-04-01 00:00:00,182.88,152,,0,0
178802,Franco Zuculini,190575,1990-09-05 00:00:00,175.26,150,2012.0,1,0
150007,Francois Affolter,191050,1991-03-13 00:00:00,185.42,168,,0,0
46712,Francois Bellugou,181559,1987-04-25 00:00:00,185.42,165,2016.0,1,0
26162,Francois Clerc,161700,1983-04-18 00:00:00,185.42,170,2015.0,1,0
26162,Francois Clerc,161700,1983-04-18 00:00:00,185.42,170,2016.0,1,0
239594,Francois D'Onofrio,201935,1990-10-06 00:00:00,180.34,154,,0,0
564856,Francois Kamano,224218,1996-05-01 00:00:00,182.88,165,2015.0,3,4
95227,Francois Marque,170972,1983-07-31 00:00:00,187.96,187,,0,0
447455,Francois Marquet,215302,1995-04-17 00:00:00,175.26,143,,0,0
26216,Francois Modesto,105471,1978-08-19 00:00:00,182.88,176,,0,0
195706,Francois Moubandje,198067,1990-06-21 00:00:00,180.34,163,2015.0,2,1
309083,Frank Acheampong,213013,1993-10-16 00:00:00,167.64,161,,0,0
429847,Frank Adu Kwame,213014,1985-05-16 00:00:00,180.34,174,,0,0
30252,Frank Baumann,3654,1975-10-29 00:00:00,187.96,179,2009.0,1,1
37854,Frank Boeckx,139727,1986-09-27 00:00:00,180.34,187,,0,0
45830,Frank Demouge,19976,1982-06-25 00:00:00,190.5,201,,0,0
35607,Frank Fahrenhorst,1177,1977-09-24 00:00:00,190.5,170,,0,0
95226,Frank Feltscher,179955,1988-05-17 00:00:00,180.34,168,,0,0
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2009.0,11,13
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2010.0,17,23
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2011.0,4,11
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2012.0,5,12
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2013.0,1,16
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2014.0,3,8
30631,Frank Lampard,5471,1978-06-20 00:00:00,182.88,196,2015.0,1,6
181229,Frank Nouble,193557,1991-09-24 00:00:00,190.5,181,,0,0
160955,Frank Olijve,198134,1989-03-07 00:00:00,175.26,161,,0,0
25524,Frank Rost,899,1973-06-30 00:00:00,193.04,203,,0,0
26708,Frank van der Struijk,162343,1985-03-28 00:00:00,180.34,161,2015.0,1,0
26708,Frank van der Struijk,162343,1985-03-28 00:00:00,180.34,161,2016.0,1,1
45882,Frank van Kouwen,158204,1980-07-02 00:00:00,177.8,163,,0,0
26709,Frank van Mosselveld,162342,1984-01-02 00:00:00,182.88,154,,0,0
210952,Frano Mlinar,221335,1992-03-30 00:00:00,182.88,163,,0,0
174853,Fransergio,195096,1990-10-18 00:00:00,187.96,181,,0,0
209377,Frantisek Kubik,200273,1989-03-14 00:00:00,177.8,157,,0,0
69833,Frantisek Rajtoral,180840,1986-03-12 00:00:00,177.8,170,,0,0
37257,Franz Burgmeier,144069,1982-04-07 00:00:00,175.26,161,,0,0
95336,Fraser Forster,172203,1988-03-17 00:00:00,200.66,198,,0,0
182193,Fraser Fyvie,193628,1993-03-27 00:00:00,172.72,132,,0,0
244525,Fraser Kerr,202354,1993-01-17 00:00:00,187.96,179,,0,0
300527,Fraser Mullen,209829,1993-11-08 00:00:00,175.26,161,,0,0
23069,Frazer Richardson,112292,1982-10-29 00:00:00,180.34,183,,0,0
23151,Frazer Wright,165403,1979-12-23 00:00:00,185.42,165,,0,0
26605,Fred Benson,168605,1984-04-10 00:00:00,175.26,154,,0,0
131406,Fred,179626,1986-01-15 00:00:00,187.96,183,,0,0
30995,Fred,160774,1983-10-03 00:00:00,185.42,185,,0,0
118390,Freddie Sears,187077,1989-11-27 00:00:00,170.18,165,,0,0
70320,Freddy Adu,142241,1989-06-02 00:00:00,170.18,146,,0,0
5468,Freddy Mombongo-Dues,190326,1985-08-30 00:00:00,187.96,192,,0,0
189918,Freddy Mveng,198162,1992-05-29 00:00:00,175.26,176,,0,0
26231,Frederic Biancalani,100934,1974-07-21 00:00:00,182.88,168,,0,0
191583,Frederic Bulot,189175,1990-09-27 00:00:00,177.8,174,,0,0
26265,Frederic Da Rocha,1672,1974-09-16 00:00:00,177.8,159,,0,0
157860,Frederic Duplus,188387,1990-04-07 00:00:00,177.8,161,,0,0
39594,Frederic Dupre,152018,1979-05-12 00:00:00,182.88,172,,0,0
346651,Frederic Gounongbe,208508,1988-05-01 00:00:00,187.96,187,,0,0
612747,Frederic Guilbert,227222,1994-12-24 00:00:00,177.8,154,,0,0
38252,Frederic Herpoel,19307,1974-08-16 00:00:00,182.88,183,,0,0
39156,Frederic Jay,11465,1976-09-20 00:00:00,172.72,154,,0,0
33989,Frederic Kanoute,552,1977-09-02 00:00:00,193.04,181,2009.0,7,20
33989,Frederic Kanoute,552,1977-09-02 00:00:00,193.04,181,2010.0,2,12
33989,Frederic Kanoute,552,1977-09-02 00:00:00,193.04,181,2011.0,1,13
33989,Frederic Kanoute,552,1977-09-02 00:00:00,193.04,181,2012.0,2,4
658657,Frederic Maciel,229608,1994-03-15 00:00:00,175.26,150,,0,0
195500,Frederic Mendy,212408,1988-09-18 00:00:00,193.04,196,,0,0
40762,Frederic Nimani,177310,1988-10-08 00:00:00,190.5,192,,0,0
38626,Frederic Page,10475,1978-12-28 00:00:00,185.42,179,,0,0
26347,Frederic Piquionne,49490,1978-12-08 00:00:00,187.96,185,2010.0,3,5
26347,Frederic Piquionne,49490,1978-12-08 00:00:00,187.96,185,2011.0,4,6
143752,Frederic Sammaritano,187988,1986-03-23 00:00:00,162.56,146,,0,0
67396,Frederic Schaub,188125,1987-04-30 00:00:00,180.34,154,,0,0
39995,Frederic Thomas,50895,1980-08-10 00:00:00,180.34,165,,0,0
282287,Frederic Veseli,203780,1992-11-20 00:00:00,182.88,176,,0,0
361379,Frederico Venancio,211107,1993-02-04 00:00:00,185.42,170,,0,0
37051,Frederik Boi,100143,1981-10-25 00:00:00,182.88,152,,0,0
149174,Frederik Frans,179984,1989-01-03 00:00:00,193.04,183,,0,0
231753,Frederik Soerensen,201342,1992-04-14 00:00:00,193.04,194,2011.0,1,0
231753,Frederik Soerensen,201342,1992-04-14 00:00:00,193.04,194,2015.0,1,0
231753,Frederik Soerensen,201342,1992-04-14 00:00:00,193.04,194,2016.0,2,0
149334,Fredric Brillant,208521,1985-06-26 00:00:00,187.96,161,,0,0
78279,Fredric Loehe,183474,1988-08-12 00:00:00,193.04,194,,0,0
30624,Fredrik Ljungberg,6975,1977-04-16 00:00:00,175.26,161,,0,0
30824,Fredrik Stenman,49886,1983-06-02 00:00:00,187.96,185,,0,0
180283,Fredrik Ulvestad,194149,1992-05-19 00:00:00,182.88,174,,0,0
41199,Fredy Guarin,169051,1986-06-30 00:00:00,182.88,170,2014.0,2,4
41199,Fredy Guarin,169051,1986-06-30 00:00:00,182.88,170,2015.0,6,6
41199,Fredy Guarin,169051,1986-06-30 00:00:00,182.88,170,2016.0,1,1
323438,Fredy Hinestroza,214421,1990-04-05 00:00:00,175.26,154,2015.0,3,2
74077,Fredy Montero,190919,1987-07-26 00:00:00,175.26,152,,0,0
45376,Fredy,193461,1990-03-27 00:00:00,170.18,150,,0,0
101586,Freek Heerkens,215527,1989-09-13 00:00:00,182.88,168,2015.0,1,1
178461,Freire,145758,1989-08-21 00:00:00,187.96,176,,0,0
67304,Fulvio Sulmoni,170660,1986-01-04 00:00:00,180.34,157,,0,0
171786,Funso Ojo,184242,1991-08-28 00:00:00,177.8,157,2016.0,2,0
150248,Furdjel Narsingh,188185,1988-03-13 00:00:00,175.26,163,2015.0,7,0
150248,Furdjel Narsingh,188185,1988-03-13 00:00:00,175.26,163,2016.0,4,1
207235,Fwayo Tembo,196822,1989-05-02 00:00:00,172.72,141,,0,0
748432,Fynn Arkenberg,233969,1996-03-04 00:00:00,187.96,176,,0,0
33635,Gabi,146954,1983-07-10 00:00:00,180.34,163,2010.0,3,1
33635,Gabi,146954,1983-07-10 00:00:00,180.34,163,2011.0,2,11
33635,Gabi,146954,1983-07-10 00:00:00,180.34,163,2012.0,1,3
33635,Gabi,146954,1983-07-10 00:00:00,180.34,163,2014.0,3,3
33635,Gabi,146954,1983-07-10 00:00:00,180.34,163,2015.0,5,0
33635,Gabi,146954,1983-07-10 00:00:00,180.34,163,2016.0,3,1
26510,Gabor Babos,9751,1974-10-24 00:00:00,195.58,203,,0,0
72420,Gabor Horvath,164657,1985-07-04 00:00:00,187.96,185,,0,0
35680,Gabri,106539,1979-02-10 00:00:00,175.26,165,,0,0
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2009.0,6,12
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2010.0,4,13
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2011.0,1,3
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2012.0,5,5
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2013.0,4,9
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2014.0,5,4
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2015.0,1,6
23264,Gabriel Agbonlahor,164469,1986-10-13 00:00:00,180.34,174,2016.0,2,1
535938,Gabriel Boschilia,221701,1996-03-05 00:00:00,172.72,139,,0,0
50373,Gabriel Gomez,174732,1984-05-29 00:00:00,182.88,179,,0,0
30670,Gabriel Heinze,8222,1978-04-19 00:00:00,177.8,159,2009.0,2,3
30891,Gabriel Milito,138654,1980-09-07 00:00:00,177.8,172,,0,0
477470,Gabriel Moura,218737,1988-06-18 00:00:00,172.72,154,,0,0
39968,Gabriel Obertan,178033,1989-02-26 00:00:00,185.42,183,2012.0,3,1
39968,Gabriel Obertan,178033,1989-02-26 00:00:00,185.42,183,2013.0,2,0
39968,Gabriel Obertan,178033,1989-02-26 00:00:00,185.42,183,2015.0,1,1
39968,Gabriel Obertan,178033,1989-02-26 00:00:00,185.42,183,2016.0,1,0
40621,Gabriel Paletta,165526,1986-02-15 00:00:00,190.5,194,2012.0,1,3
177503,Gabriel Paulista,201305,1990-11-22 00:00:00,187.96,159,2015.0,1,0
39233,Gabriel Penalba,172100,1984-09-23 00:00:00,187.96,187,,0,0
202341,Gabriel Silva,197688,1991-05-13 00:00:00,177.8,165,2014.0,1,1
202341,Gabriel Silva,197688,1991-05-13 00:00:00,177.8,165,2016.0,2,0
37428,Gabriel Tamas,135537,1983-11-09 00:00:00,187.96,174,,0,0
103424,Gabriel Torje,201326,1989-11-22 00:00:00,167.64,157,,0,0
257757,Gabriel,187200,1989-10-15 00:00:00,185.42,185,,0,0
265273,Gabriel,201931,1992-09-27 00:00:00,193.04,198,,0,0
41807,Gabriele Aldegani,168393,1976-05-10 00:00:00,195.58,201,,0,0
155260,Gabriele Angella,189288,1989-04-28 00:00:00,190.5,181,,0,0
41478,Gabriele Perico,184328,1984-03-11 00:00:00,182.88,165,,0,0
178541,Gaby Jallo,193558,1989-01-01 00:00:00,177.8,163,,0,0
25595,Gaby Mudingayi,45618,1981-10-01 00:00:00,180.34,176,2011.0,1,1
213319,Gadji Tallo,201380,1992-12-21 00:00:00,185.42,170,2012.0,1,0
213319,Gadji Tallo,201380,1992-12-21 00:00:00,185.42,170,2016.0,3,0
277384,Gael Angoula,199560,1982-07-18 00:00:00,177.8,165,,0,0
212416,Gael Bigirimana,200780,1993-10-22 00:00:00,177.8,163,,0,0
31291,Gael Clichy,152554,1985-07-26 00:00:00,175.26,143,2011.0,1,0
31291,Gael Clichy,152554,1985-07-26 00:00:00,175.26,143,2012.0,4,0
31291,Gael Clichy,152554,1985-07-26 00:00:00,175.26,143,2013.0,2,0
31291,Gael Clichy,152554,1985-07-26 00:00:00,175.26,143,2015.0,3,1
31291,Gael Clichy,152554,1985-07-26 00:00:00,175.26,143,2016.0,1,0
40758,Gael Danic,41835,1981-11-19 00:00:00,175.26,143,2015.0,4,1
40758,Gael Danic,41835,1981-11-19 00:00:00,175.26,143,2016.0,4,5
11671,Gael Genevier,150676,1982-06-26 00:00:00,175.26,157,,0,0
179774,Gael Germany,192739,1983-05-10 00:00:00,185.42,161,,0,0
30739,Gael Givet,45062,1981-10-09 00:00:00,180.34,165,2010.0,2,3
30739,Gael Givet,45062,1981-10-09 00:00:00,180.34,165,2012.0,1,0
163205,Gael Kakuta,186197,1991-06-21 00:00:00,172.72,141,2015.0,7,5
199253,Gael Nlundulu,196943,1992-04-29 00:00:00,182.88,172,,0,0
26222,Gaetan Bong,177766,1988-04-25 00:00:00,182.88,163,,0,0
426873,Gaetan Bussmann,201025,1991-02-02 00:00:00,182.88,168,2015.0,4,3
159839,Gaetan Charbonnier,192647,1988-12-27 00:00:00,187.96,176,2014.0,1,5
159839,Gaetan Charbonnier,192647,1988-12-27 00:00:00,187.96,176,2015.0,5,6
159839,Gaetan Charbonnier,192647,1988-12-27 00:00:00,187.96,176,2016.0,1,4
245287,Gaetan Courtet,203699,1989-02-22 00:00:00,180.34,159,,0,0
561611,Gaetan Hendrickx,228353,1995-03-30 00:00:00,175.26,146,,0,0
263693,Gaetan Karlen,215459,1993-06-07 00:00:00,187.96,176,,0,0
36552,Gaetan Krebs,163662,1985-11-18 00:00:00,165.1,139,,0,0
41652,Gaetano Berardi,182178,1988-08-21 00:00:00,177.8,159,,0,0
39644,Gaetano D'Agostino,105330,1982-06-03 00:00:00,182.88,172,2009.0,3,11
39644,Gaetano D'Agostino,105330,1982-06-03 00:00:00,182.88,172,2011.0,1,5
39644,Gaetano D'Agostino,105330,1982-06-03 00:00:00,182.88,172,2012.0,1,3
414856,Gaetano Letizia,216072,1990-06-29 00:00:00,172.72,139,,0,0
74044,Gaetano Masucci,188031,1984-10-26 00:00:00,172.72,159,,0,0
400957,Gaetano Monachello,215751,1994-03-03 00:00:00,182.88,174,,0,0
150832,Gaizka Toquero,170988,1984-08-09 00:00:00,182.88,172,2009.0,1,2
150832,Gaizka Toquero,170988,1984-08-09 00:00:00,182.88,172,2010.0,2,8
150832,Gaizka Toquero,170988,1984-08-09 00:00:00,182.88,172,2011.0,2,7
150832,Gaizka Toquero,170988,1984-08-09 00:00:00,182.88,172,2012.0,5,4
14533,Gal Alberman,150009,1983-04-17 00:00:00,177.8,157,,0,0
105695,Gal Shish,211175,1989-01-28 00:00:00,180.34,157,,0,0
19403,Galatto,135513,1983-04-10 00:00:00,193.04,201,,0,0
115980,Garath McCleary,189160,1987-05-15 00:00:00,182.88,168,2013.0,2,3
391038,Garcia Tena,223397,1990-06-07 00:00:00,187.96,172,,0,0
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2010.0,5,3
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2011.0,1,7
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2012.0,13,9
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2013.0,6,22
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2014.0,5,15
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2015.0,9,15
31921,Gareth Bale,173731,1989-07-16 00:00:00,182.88,163,2016.0,10,19
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2009.0,5,5
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2010.0,6,2
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2011.0,3,2
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2012.0,3,1
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2013.0,2,2
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2014.0,4,3
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2015.0,2,0
23782,Gareth Barry,6826,1981-02-23 00:00:00,182.88,174,2016.0,1,0
32441,Gareth McAuley,109852,1979-12-05 00:00:00,195.58,196,2013.0,2,5
17711,Gareth Wardlaw,164927,1979-03-07 00:00:00,182.88,165,,0,0
26115,Garra Dembele,171983,1986-02-21 00:00:00,187.96,174,,0,0
40044,Garry Bocaly,176564,1988-04-19 00:00:00,180.34,163,,0,0
33915,Garry Brady,139657,1976-09-07 00:00:00,177.8,154,,0,0
37337,Garry de Graef,148878,1974-10-21 00:00:00,170.18,146,,0,0
32696,Garry Hay,18923,1977-09-07 00:00:00,172.72,141,,0,0
32458,Garry Kenneth,167867,1987-06-21 00:00:00,193.04,185,,0,0
302912,Garry Mendes Rodrigues,210212,1990-11-27 00:00:00,172.72,154,2014.0,2,1
302912,Garry Mendes Rodrigues,210212,1990-11-27 00:00:00,172.72,154,2015.0,1,2
23377,Garry Monk,53585,1979-03-06 00:00:00,182.88,179,,0,0
26559,Garry O'Connor,46997,1983-05-07 00:00:00,185.42,165,,0,0
22444,Garry Wood,189095,1988-01-27 00:00:00,187.96,183,,0,0
