home_team_api_id,away_team_api_id,total_goal,home_team_goal,away_team_goal,home_team_name,home_team_short_name,away_team_name,away_team_short_name,winner,winner_team
10261,8466,3,1,2,Newcastle United,NEW,Southampton,SOU,away,Southampton
10172,10260,2,0,2,Queens Park Rangers,QPR,Manchester United,MUN,away,Manchester United
10003,8455,5,0,5,Swansea City,SWA,Chelsea,CHE,away,Chelsea
8586,8472,3,2,1,Tottenham Hotspur,TOT,Sunderland,SUN,home,Tottenham Hotspur
8654,8667,3,3,0,West Ham United,WHU,Hull City,HUL,home,West Ham United
9825,10252,5,5,0,Arsenal,ARS,Aston Villa,AVL,home,Arsenal
8455,8456,2,1,1,Chelsea,CHE,Manchester City,MCI,draw,draw
9826,8668,1,0,1,Crystal Palace,CRY,Everton,EVE,away,Everton
8667,10261,3,0,3,Hull City,HUL,Newcastle United,NEW,away,Newcastle United
8650,8654,2,2,0,Liverpool,LIV,West Ham United,WHU,home,Liverpool
10260,8197,4,3,1,Manchester United,MUN,Leicester City,LEI,home,Manchester United
8466,10003,1,0,1,Southampton,SOU,Swansea City,SWA,away,Swansea City
10194,10172,4,3,1,Stoke City,STK,Queens Park Rangers,QPR,home,Stoke City
8472,8191,2,2,0,Sunderland,SUN,Burnley,BUR,home,Sunderland
8659,8586,3,0,3,West Bromwich Albion,WBA,Tottenham Hotspur,TOT,away,Tottenham Hotspur
10252,8455,3,1,2,Aston Villa,AVL,Chelsea,CHE,away,Chelsea
8191,8659,4,2,2,Burnley,BUR,West Bromwich Albion,WBA,draw,draw
8668,8650,0,0,0,Everton,EVE,Liverpool,LIV,draw,draw
8197,9826,1,0,1,Leicester City,LEI,Crystal Palace,CRY,away,Crystal Palace
8456,8667,2,1,1,Manchester City,MCI,Hull City,HUL,draw,draw
10261,10194,2,1,1,Newcastle United,NEW,Stoke City,STK,draw,draw
10172,8466,1,0,1,Queens Park Rangers,QPR,Southampton,SOU,away,Southampton
10003,8472,2,1,1,Swansea City,SWA,Sunderland,SUN,draw,draw
8586,9825,3,2,1,Tottenham Hotspur,TOT,Arsenal,ARS,home,Tottenham Hotspur
8654,10260,2,1,1,West Ham United,WHU,Manchester United,MUN,draw,draw
9825,8197,3,2,1,Arsenal,ARS,Leicester City,LEI,home,Arsenal
8667,10252,2,2,0,Hull City,HUL,Aston Villa,AVL,home,Hull City
10260,8191,4,3,1,Manchester United,MUN,Burnley,BUR,home,Manchester United
8466,8654,0,0,0,Southampton,SOU,West Ham United,WHU,draw,draw
9826,10261,2,1,1,Crystal Palace,CRY,Newcastle United,NEW,draw,draw
8650,8586,5,3,2,Liverpool,LIV,Tottenham Hotspur,TOT,home,Liverpool
8659,10003,2,2,0,West Bromwich Albion,WBA,Swansea City,SWA,home,West Bromwich Albion
8455,8668,1,1,0,Chelsea,CHE,Everton,EVE,home,Chelsea
10194,8456,5,1,4,Stoke City,STK,Manchester City,MCI,away,Manchester City
8472,10172,2,0,2,Sunderland,SUN,Queens Park Rangers,QPR,away,Queens Park Rangers
10252,10194,3,1,2,Aston Villa,AVL,Stoke City,STK,away,Stoke City
8455,8191,2,1,1,Chelsea,CHE,Burnley,BUR,draw,draw
9826,9825,3,1,2,Crystal Palace,CRY,Arsenal,ARS,away,Arsenal
8668,8197,4,2,2,Everton,EVE,Leicester City,LEI,draw,draw
8667,10172,3,2,1,Hull City,HUL,Queens Park Rangers,QPR,home,Hull City
8456,10261,5,5,0,Manchester City,MCI,Newcastle United,NEW,home,Manchester City
8466,8650,2,0,2,Southampton,SOU,Liverpool,LIV,away,Liverpool
8472,8659,0,0,0,Sunderland,SUN,West Bromwich Albion,WBA,draw,draw
10003,10260,3,2,1,Swansea City,SWA,Manchester United,MUN,home,Swansea City
8586,8654,4,2,2,Tottenham Hotspur,TOT,West Ham United,WHU,draw,draw
9825,8668,2,2,0,Arsenal,ARS,Everton,EVE,home,Arsenal
8191,10003,1,0,1,Burnley,BUR,Swansea City,SWA,away,Swansea City
8197,8455,4,1,3,Leicester City,LEI,Chelsea,CHE,away,Chelsea
8650,8456,3,2,1,Liverpool,LIV,Manchester City,MCI,home,Liverpool
10260,8472,2,2,0,Manchester United,MUN,Sunderland,SUN,home,Manchester United
10261,10252,1,1,0,Newcastle United,NEW,Aston Villa,AVL,home,Newcastle United
10172,8586,3,1,2,Queens Park Rangers,QPR,Tottenham Hotspur,TOT,away,Tottenham Hotspur
10194,8667,1,1,0,Stoke City,STK,Hull City,HUL,home,Stoke City
8659,8466,1,1,0,West Bromwich Albion,WBA,Southampton,SOU,home,West Bromwich Albion
8654,9826,4,1,3,West Ham United,WHU,Crystal Palace,CRY,away,Crystal Palace
10252,8659,3,2,1,Aston Villa,AVL,West Bromwich Albion,WBA,home,Aston Villa
8667,8472,2,1,1,Hull City,HUL,Sunderland,SUN,draw,draw
10172,9825,3,1,2,Queens Park Rangers,QPR,Arsenal,ARS,away,Arsenal
8466,9826,1,1,0,Southampton,SOU,Crystal Palace,CRY,home,Southampton
8654,8455,1,0,1,West Ham United,WHU,Chelsea,CHE,away,Chelsea
8650,8191,2,2,0,Liverpool,LIV,Burnley,BUR,home,Liverpool
8456,8197,2,2,0,Manchester City,MCI,Leicester City,LEI,home,Manchester City
10261,10260,1,0,1,Newcastle United,NEW,Manchester United,MUN,away,Manchester United
10194,8668,2,2,0,Stoke City,STK,Everton,EVE,home,Stoke City
8586,10003,5,3,2,Tottenham Hotspur,TOT,Swansea City,SWA,home,Tottenham Hotspur
9825,8654,3,3,0,Arsenal,ARS,West Ham United,WHU,home,Arsenal
8191,8456,1,1,0,Burnley,BUR,Manchester City,MCI,home,Burnley
8455,8466,2,1,1,Chelsea,CHE,Southampton,SOU,draw,draw
9826,10172,4,3,1,Crystal Palace,CRY,Queens Park Rangers,QPR,home,Crystal Palace
8668,10261,3,3,0,Everton,EVE,Newcastle United,NEW,home,Everton
8197,8667,0,0,0,Leicester City,LEI,Hull City,HUL,draw,draw
10260,8586,3,3,0,Manchester United,MUN,Tottenham Hotspur,TOT,home,Manchester United
8472,10252,4,0,4,Sunderland,SUN,Aston Villa,AVL,away,Aston Villa
10003,8650,1,0,1,Swansea City,SWA,Liverpool,LIV,away,Liverpool
8659,10194,1,1,0,West Bromwich Albion,WBA,Stoke City,STK,home,West Bromwich Albion
10252,8667,3,2,1,Aston Villa,AVL,Hull City,HUL,home,Aston Villa
8191,10260,0,0,0,Burnley,BUR,Manchester United,MUN,draw,draw
8668,8455,9,3,6,Everton,EVE,Chelsea,CHE,away,Chelsea
8197,9825,2,1,1,Leicester City,LEI,Arsenal,ARS,draw,draw
8456,10194,1,0,1,Manchester City,MCI,Stoke City,STK,away,Stoke City
10261,9826,6,3,3,Newcastle United,NEW,Crystal Palace,CRY,draw,draw
10172,8472,1,1,0,Queens Park Rangers,QPR,Sunderland,SUN,home,Queens Park Rangers
10003,8659,3,3,0,Swansea City,SWA,West Bromwich Albion,WBA,home,Swansea City
8586,8650,3,0,3,Tottenham Hotspur,TOT,Liverpool,LIV,away,Liverpool
8654,8466,4,1,3,West Ham United,WHU,Southampton,SOU,away,Southampton
10252,10003,1,0,1,Aston Villa,AVL,Swansea City,SWA,away,Swansea City
8667,8455,5,2,3,Hull City,HUL,Chelsea,CHE,away,Chelsea
8650,10260,3,1,2,Liverpool,LIV,Manchester United,MUN,away,Manchester United
8456,8659,3,3,0,Manchester City,MCI,West Bromwich Albion,WBA,home,Manchester City
10261,9825,3,1,2,Newcastle United,NEW,Arsenal,ARS,away,Arsenal
10172,8668,3,1,2,Queens Park Rangers,QPR,Everton,EVE,away,Everton
8466,8191,2,2,0,Southampton,SOU,Burnley,BUR,home,Southampton
10194,9826,3,1,2,Stoke City,STK,Crystal Palace,CRY,away,Crystal Palace
8586,8197,7,4,3,Tottenham Hotspur,TOT,Leicester City,LEI,home,Tottenham Hotspur
8654,8472,1,1,0,West Ham United,WHU,Sunderland,SUN,home,West Ham United
9825,8650,5,4,1,Arsenal,ARS,Liverpool,LIV,home,Arsenal
8191,8586,0,0,0,Burnley,BUR,Tottenham Hotspur,TOT,draw,draw
8455,10194,3,2,1,Chelsea,CHE,Stoke City,STK,home,Chelsea
9826,8456,3,2,1,Crystal Palace,CRY,Manchester City,MCI,home,Crystal Palace
8668,8466,1,1,0,Everton,EVE,Southampton,SOU,home,Everton
8197,8654,3,2,1,Leicester City,LEI,West Ham United,WHU,home,Leicester City
10260,10252,4,3,1,Manchester United,MUN,Aston Villa,AVL,home,Manchester United
8472,10261,1,1,0,Sunderland,SUN,Newcastle United,NEW,home,Sunderland
10003,8667,4,3,1,Swansea City,SWA,Hull City,HUL,home,Swansea City
8659,10172,5,1,4,West Bromwich Albion,WBA,Queens Park Rangers,QPR,away,Queens Park Rangers
8191,9825,1,0,1,Burnley,BUR,Arsenal,ARS,away,Arsenal
8650,10261,2,2,0,Liverpool,LIV,Newcastle United,NEW,home,Liverpool
10260,8456,6,4,2,Manchester United,MUN,Manchester City,MCI,home,Manchester United
10172,8455,1,0,1,Queens Park Rangers,QPR,Chelsea,CHE,away,Chelsea
8466,8667,2,2,0,Southampton,SOU,Hull City,HUL,home,Southampton
8472,9826,5,1,4,Sunderland,SUN,Crystal Palace,CRY,away,Crystal Palace
10003,8668,2,1,1,Swansea City,SWA,Everton,EVE,draw,draw
8586,10252,1,0,1,Tottenham Hotspur,TOT,Aston Villa,AVL,away,Aston Villa
8659,8197,5,2,3,West Bromwich Albion,WBA,Leicester City,LEI,away,Leicester City
8654,10194,2,1,1,West Ham United,WHU,Stoke City,STK,draw,draw
9825,8472,0,0,0,Arsenal,ARS,Sunderland,SUN,draw,draw
10252,10172,6,3,3,Aston Villa,AVL,Queens Park Rangers,QPR,draw,draw
8455,10260,1,1,0,Chelsea,CHE,Manchester United,MUN,home,Chelsea
9826,8659,2,0,2,Crystal Palace,CRY,West Bromwich Albion,WBA,away,West Bromwich Albion
8668,8191,1,1,0,Everton,EVE,Burnley,BUR,home,Everton
8667,8650,1,1,0,Hull City,HUL,Liverpool,LIV,home,Hull City
8197,10003,2,2,0,Leicester City,LEI,Swansea City,SWA,home,Leicester City
8456,8654,2,2,0,Manchester City,MCI,West Ham United,WHU,home,Manchester City
10261,8586,4,1,3,Newcastle United,NEW,Tottenham Hotspur,TOT,away,Tottenham Hotspur
10194,8466,3,2,1,Stoke City,STK,Southampton,SOU,home,Stoke City
9825,8455,0,0,0,Arsenal,ARS,Chelsea,CHE,draw,draw
8191,8197,1,0,1,Burnley,BUR,Leicester City,LEI,away,Leicester City
9826,8667,2,0,2,Crystal Palace,CRY,Hull City,HUL,away,Hull City
8668,10260,3,3,0,Everton,EVE,Manchester United,MUN,home,Everton
8456,10252,5,3,2,Manchester City,MCI,Aston Villa,AVL,home,Manchester City
10261,10003,5,2,3,Newcastle United,NEW,Swansea City,SWA,away,Swansea City
10172,8654,0,0,0,Queens Park Rangers,QPR,West Ham United,WHU,draw,draw
8466,8586,4,2,2,Southampton,SOU,Tottenham Hotspur,TOT,draw,draw
10194,8472,2,1,1,Stoke City,STK,Sunderland,SUN,draw,draw
8659,8650,0,0,0,West Bromwich Albion,WBA,Liverpool,LIV,draw,draw
10252,8668,5,3,2,Aston Villa,AVL,Everton,EVE,home,Aston Villa
8455,9826,1,1,0,Chelsea,CHE,Crystal Palace,CRY,home,Chelsea
8667,9825,4,1,3,Hull City,HUL,Arsenal,ARS,away,Arsenal
8197,10261,3,3,0,Leicester City,LEI,Newcastle United,NEW,home,Leicester City
8650,10172,3,2,1,Liverpool,LIV,Queens Park Rangers,QPR,home,Liverpool
10260,8659,1,0,1,Manchester United,MUN,West Bromwich Albion,WBA,away,West Bromwich Albion
8472,8466,3,2,1,Sunderland,SUN,Southampton,SOU,home,Sunderland
10003,10194,2,2,0,Swansea City,SWA,Stoke City,STK,home,Swansea City
8586,8456,1,0,1,Tottenham Hotspur,TOT,Manchester City,MCI,away,Manchester City
8654,8191,1,1,0,West Ham United,WHU,Burnley,BUR,home,West Ham United
9825,10003,1,0,1,Arsenal,ARS,Swansea City,SWA,away,Swansea City
10252,8654,1,1,0,Aston Villa,AVL,West Ham United,WHU,home,Aston Villa
8455,8650,2,1,1,Chelsea,CHE,Liverpool,LIV,draw,draw
9826,10260,3,1,2,Crystal Palace,CRY,Manchester United,MUN,away,Manchester United
8668,8472,2,0,2,Everton,EVE,Sunderland,SUN,away,Sunderland
8667,8191,1,0,1,Hull City,HUL,Burnley,BUR,away,Burnley
8197,8466,2,2,0,Leicester City,LEI,Southampton,SOU,home,Leicester City
8456,10172,6,6,0,Manchester City,MCI,Queens Park Rangers,QPR,home,Manchester City
10261,8659,2,1,1,Newcastle United,NEW,West Bromwich Albion,WBA,draw,draw
10194,8586,3,3,0,Stoke City,STK,Tottenham Hotspur,TOT,home,Stoke City
8191,10194,0,0,0,Burnley,BUR,Stoke City,STK,draw,draw
8650,9826,4,1,3,Liverpool,LIV,Crystal Palace,CRY,away,Crystal Palace
10260,9825,2,1,1,Manchester United,MUN,Arsenal,ARS,draw,draw
10172,10261,3,2,1,Queens Park Rangers,QPR,Newcastle United,NEW,home,Queens Park Rangers
8466,10252,7,6,1,Southampton,SOU,Aston Villa,AVL,home,Southampton
8472,8197,0,0,0,Sunderland,SUN,Leicester City,LEI,draw,draw
10003,8456,6,2,4,Swansea City,SWA,Manchester City,MCI,away,Manchester City
8586,8667,2,2,0,Tottenham Hotspur,TOT,Hull City,HUL,home,Tottenham Hotspur
8659,8455,3,3,0,West Bromwich Albion,WBA,Chelsea,CHE,home,West Bromwich Albion
8654,8668,3,1,2,West Ham United,WHU,Everton,EVE,away,Everton
9825,8659,5,4,1,Arsenal,ARS,West Bromwich Albion,WBA,home,Arsenal
10252,8191,1,0,1,Aston Villa,AVL,Burnley,BUR,away,Burnley
8455,8472,4,3,1,Chelsea,CHE,Sunderland,SUN,home,Chelsea
9826,10003,1,1,0,Crystal Palace,CRY,Swansea City,SWA,home,Crystal Palace
8668,8586,1,0,1,Everton,EVE,Tottenham Hotspur,TOT,away,Tottenham Hotspur
8667,10260,0,0,0,Hull City,HUL,Manchester United,MUN,draw,draw
8197,10172,6,5,1,Leicester City,LEI,Queens Park Rangers,QPR,home,Leicester City
8456,8466,2,2,0,Manchester City,MCI,Southampton,SOU,home,Manchester City
10261,8654,2,2,0,Newcastle United,NEW,West Ham United,WHU,home,Newcastle United
10194,8650,7,6,1,Stoke City,STK,Liverpool,LIV,home,Stoke City
9825,8456,4,2,2,Arsenal,ARS,Manchester City,MCI,draw,draw
8455,10003,6,4,2,Chelsea,CHE,Swansea City,SWA,home,Chelsea
9826,8191,0,0,0,Crystal Palace,CRY,Burnley,BUR,draw,draw
8667,8654,4,2,2,Hull City,HUL,West Ham United,WHU,draw,draw
8650,10252,1,0,1,Liverpool,LIV,Aston Villa,AVL,away,Aston Villa
10260,10172,4,4,0,Manchester United,MUN,Queens Park Rangers,QPR,home,Manchester United
8466,10261,4,4,0,Southampton,SOU,Newcastle United,NEW,home,Southampton
10194,8197,1,0,1,Stoke City,STK,Leicester City,LEI,away,Leicester City
8472,8586,4,2,2,Sunderland,SUN,Tottenham Hotspur,TOT,draw,draw
8659,8668,2,0,2,West Bromwich Albion,WBA,Everton,EVE,away,Everton
10252,9825,3,0,3,Aston Villa,AVL,Arsenal,ARS,away,Arsenal
8191,8472,0,0,0,Burnley,BUR,Sunderland,SUN,draw,draw
8668,9826,5,2,3,Everton,EVE,Crystal Palace,CRY,away,Crystal Palace
8197,10260,8,5,3,Leicester City,LEI,Manchester United,MUN,home,Leicester City
8456,8455,2,1,1,Manchester City,MCI,Chelsea,CHE,draw,draw
10261,8667,4,2,2,Newcastle United,NEW,Hull City,HUL,draw,draw
10172,10194,4,2,2,Queens Park Rangers,QPR,Stoke City,STK,draw,draw
10003,8466,1,0,1,Swansea City,SWA,Southampton,SOU,away,Southampton
8586,8659,1,0,1,Tottenham Hotspur,TOT,West Bromwich Albion,WBA,away,West Bromwich Albion
8654,8650,4,3,1,West Ham United,WHU,Liverpool,LIV,home,West Ham United
9825,8586,2,1,1,Arsenal,ARS,Tottenham Hotspur,TOT,draw,draw
8455,10252,3,3,0,Chelsea,CHE,Aston Villa,AVL,home,Chelsea
9826,8197,2,2,0,Crystal Palace,CRY,Leicester City,LEI,home,Crystal Palace
8667,8456,6,2,4,Hull City,HUL,Manchester City,MCI,away,Manchester City
8650,8668,2,1,1,Liverpool,LIV,Everton,EVE,draw,draw
10260,8654,3,2,1,Manchester United,MUN,West Ham United,WHU,home,Manchester United
8466,10172,3,2,1,Southampton,SOU,Queens Park Rangers,QPR,home,Southampton
10194,10261,1,1,0,Stoke City,STK,Newcastle United,NEW,home,Stoke City
8472,10003,0,0,0,Sunderland,SUN,Swansea City,SWA,draw,draw
8659,8191,4,4,0,West Bromwich Albion,WBA,Burnley,BUR,home,West Bromwich Albion
10252,8456,2,0,2,Aston Villa,AVL,Manchester City,MCI,away,Manchester City
8455,9825,2,2,0,Chelsea,CHE,Arsenal,ARS,home,Chelsea
8667,9826,2,2,0,Hull City,HUL,Crystal Palace,CRY,home,Hull City
8197,8191,4,2,2,Leicester City,LEI,Burnley,BUR,draw,draw
8650,8659,3,2,1,Liverpool,LIV,West Bromwich Albion,WBA,home,Liverpool
10260,8668,3,2,1,Manchester United,MUN,Everton,EVE,home,Manchester United
8472,10194,4,3,1,Sunderland,SUN,Stoke City,STK,home,Sunderland
10003,10261,4,2,2,Swansea City,SWA,Newcastle United,NEW,draw,draw
8586,8466,1,1,0,Tottenham Hotspur,TOT,Southampton,SOU,home,Tottenham Hotspur
8654,10172,2,2,0,West Ham United,WHU,Queens Park Rangers,QPR,home,West Ham United
9825,8667,4,2,2,Arsenal,ARS,Hull City,HUL,draw,draw
8191,8654,4,1,3,Burnley,BUR,West Ham United,WHU,away,West Ham United
9826,8455,3,1,2,Crystal Palace,CRY,Chelsea,CHE,away,Chelsea
8668,10252,3,3,0,Everton,EVE,Aston Villa,AVL,home,Everton
8456,8586,5,4,1,Manchester City,MCI,Tottenham Hotspur,TOT,home,Manchester City
10261,8197,1,1,0,Newcastle United,NEW,Leicester City,LEI,home,Newcastle United
10172,8650,5,2,3,Queens Park Rangers,QPR,Liverpool,LIV,away,Liverpool
8466,8472,8,8,0,Southampton,SOU,Sunderland,SUN,home,Southampton
10194,10003,3,2,1,Stoke City,STK,Swansea City,SWA,home,Stoke City
8659,10260,4,2,2,West Bromwich Albion,WBA,Manchester United,MUN,draw,draw
8191,8668,4,1,3,Burnley,BUR,Everton,EVE,away,Everton
8650,8667,0,0,0,Liverpool,LIV,Hull City,HUL,draw,draw
10260,8455,2,1,1,Manchester United,MUN,Chelsea,CHE,draw,draw
10172,10252,2,2,0,Queens Park Rangers,QPR,Aston Villa,AVL,home,Queens Park Rangers
8466,10194,1,1,0,Southampton,SOU,Stoke City,STK,home,Southampton
8472,9825,2,0,2,Sunderland,SUN,Arsenal,ARS,away,Arsenal
10003,8197,2,2,0,Swansea City,SWA,Leicester City,LEI,home,Swansea City
8586,10261,3,1,2,Tottenham Hotspur,TOT,Newcastle United,NEW,away,Newcastle United
8659,9826,4,2,2,West Bromwich Albion,WBA,Crystal Palace,CRY,draw,draw
8654,8456,3,2,1,West Ham United,WHU,Manchester City,MCI,home,West Ham United
9825,8654,2,0,2,Arsenal,ARS,West Ham United,WHU,away,West Ham United
8678,10252,1,0,1,Bournemouth,BOU,Aston Villa,AVL,away,Aston Villa
8455,10003,4,2,2,Chelsea,CHE,Swansea City,SWA,draw,draw
8668,9817,4,2,2,Everton,EVE,Watford,WAT,draw,draw
8197,8472,6,4,2,Leicester City,LEI,Sunderland,SUN,home,Leicester City
10260,8586,1,1,0,Manchester United,MUN,Tottenham Hotspur,TOT,home,Manchester United
10261,8466,4,2,2,Newcastle United,NEW,Southampton,SOU,draw,draw
9850,9826,4,1,3,Norwich City,NOR,Crystal Palace,CRY,away,Crystal Palace
10194,8650,1,0,1,Stoke City,STK,Liverpool,LIV,away,Liverpool
8659,8456,3,0,3,West Bromwich Albion,WBA,Manchester City,MCI,away,Manchester City
9825,8668,3,2,1,Arsenal,ARS,Everton,EVE,home,Arsenal
10252,10003,3,1,2,Aston Villa,AVL,Swansea City,SWA,away,Swansea City
8678,8586,6,1,5,Bournemouth,BOU,Tottenham Hotspur,TOT,away,Tottenham Hotspur
8197,9826,1,1,0,Leicester City,LEI,Crystal Palace,CRY,home,Leicester City
8650,8466,2,1,1,Liverpool,LIV,Southampton,SOU,draw,draw
10260,8456,0,0,0,Manchester United,MUN,Manchester City,MCI,draw,draw
9850,8659,1,0,1,Norwich City,NOR,West Bromwich Albion,WBA,away,West Bromwich Albion
10194,9817,2,0,2,Stoke City,STK,Watford,WAT,away,Watford
8472,10261,3,3,0,Sunderland,SUN,Newcastle United,NEW,home,Sunderland
8654,8455,3,2,1,West Ham United,WHU,Chelsea,CHE,home,West Ham United
8455,8650,4,1,3,Chelsea,CHE,Liverpool,LIV,away,Liverpool
9826,10260,0,0,0,Crystal Palace,CRY,Manchester United,MUN,draw,draw
8668,8472,8,6,2,Everton,EVE,Sunderland,SUN,home,Everton
8456,9850,3,2,1,Manchester City,MCI,Norwich City,NOR,home,Manchester City
10261,10194,0,0,0,Newcastle United,NEW,Stoke City,STK,draw,draw
8466,8678,2,2,0,Southampton,SOU,Bournemouth,BOU,home,Southampton
10003,9825,3,0,3,Swansea City,SWA,Arsenal,ARS,away,Arsenal
8586,10252,4,3,1,Tottenham Hotspur,TOT,Aston Villa,AVL,home,Tottenham Hotspur
9817,8654,2,2,0,Watford,WAT,West Ham United,WHU,home,Watford
8659,8197,5,2,3,West Bromwich Albion,WBA,Leicester City,LEI,away,Leicester City
9825,8586,2,1,1,Arsenal,ARS,Tottenham Hotspur,TOT,draw,draw
10252,8456,0,0,0,Aston Villa,AVL,Manchester City,MCI,draw,draw
8678,10261,1,0,1,Bournemouth,BOU,Newcastle United,NEW,away,Newcastle United
8197,9817,3,2,1,Leicester City,LEI,Watford,WAT,home,Leicester City
8650,9826,3,1,2,Liverpool,LIV,Crystal Palace,CRY,away,Crystal Palace
10260,8659,2,2,0,Manchester United,MUN,West Bromwich Albion,WBA,home,Manchester United
9850,10003,1,1,0,Norwich City,NOR,Swansea City,SWA,home,Norwich City
10194,8455,1,1,0,Stoke City,STK,Chelsea,CHE,home,Stoke City
8472,8466,1,0,1,Sunderland,SUN,Southampton,SOU,away,Southampton
8654,8668,2,1,1,West Ham United,WHU,Everton,EVE,draw,draw
8455,9850,1,1,0,Chelsea,CHE,Norwich City,NOR,home,Chelsea
9826,8472,1,0,1,Crystal Palace,CRY,Sunderland,SUN,away,Sunderland
8668,10252,4,4,0,Everton,EVE,Aston Villa,AVL,home,Everton
8456,8650,5,1,4,Manchester City,MCI,Liverpool,LIV,away,Liverpool
10261,8197,3,0,3,Newcastle United,NEW,Leicester City,LEI,away,Leicester City
8466,10194,1,0,1,Southampton,SOU,Stoke City,STK,away,Stoke City
10003,8678,4,2,2,Swansea City,SWA,Bournemouth,BOU,draw,draw
8586,8654,5,4,1,Tottenham Hotspur,TOT,West Ham United,WHU,home,Tottenham Hotspur
9817,10260,3,1,2,Watford,WAT,Manchester United,MUN,away,Manchester United
8659,9825,3,2,1,West Bromwich Albion,WBA,Arsenal,ARS,home,West Bromwich Albion
10252,9817,5,2,3,Aston Villa,AVL,Watford,WAT,away,Watford
8678,8668,6,3,3,Bournemouth,BOU,Everton,EVE,draw,draw
9826,10261,6,5,1,Crystal Palace,CRY,Newcastle United,NEW,home,Crystal Palace
8197,10260,2,1,1,Leicester City,LEI,Manchester United,MUN,draw,draw
8650,10003,1,1,0,Liverpool,LIV,Swansea City,SWA,home,Liverpool
8456,8466,4,3,1,Manchester City,MCI,Southampton,SOU,home,Manchester City
9850,9825,2,1,1,Norwich City,NOR,Arsenal,ARS,draw,draw
8472,10194,2,2,0,Sunderland,SUN,Stoke City,STK,home,Sunderland
8586,8455,0,0,0,Tottenham Hotspur,TOT,Chelsea,CHE,draw,draw
8654,8659,2,1,1,West Ham United,WHU,West Bromwich Albion,WBA,draw,draw
9825,8472,4,3,1,Arsenal,ARS,Sunderland,SUN,home,Arsenal
8455,8678,1,0,1,Chelsea,CHE,Bournemouth,BOU,away,Bournemouth
8668,9826,2,1,1,Everton,EVE,Crystal Palace,CRY,draw,draw
10260,8654,0,0,0,Manchester United,MUN,West Ham United,WHU,draw,draw
10261,8650,2,2,0,Newcastle United,NEW,Liverpool,LIV,home,Newcastle United
8466,10252,2,1,1,Southampton,SOU,Aston Villa,AVL,draw,draw
10194,8456,2,2,0,Stoke City,STK,Manchester City,MCI,home,Stoke City
10003,8197,3,0,3,Swansea City,SWA,Leicester City,LEI,away,Leicester City
9817,9850,2,2,0,Watford,WAT,Norwich City,NOR,home,Watford
8659,8586,2,1,1,West Bromwich Albion,WBA,Tottenham Hotspur,TOT,draw,draw
10252,9825,2,0,2,Aston Villa,AVL,Arsenal,ARS,away,Arsenal
8678,10260,3,2,1,Bournemouth,BOU,Manchester United,MUN,home,Bournemouth
9826,8466,1,1,0,Crystal Palace,CRY,Southampton,SOU,home,Crystal Palace
8197,8455,3,2,1,Leicester City,LEI,Chelsea,CHE,home,Leicester City
8650,8659,4,2,2,Liverpool,LIV,West Bromwich Albion,WBA,draw,draw
8456,10003,3,2,1,Manchester City,MCI,Swansea City,SWA,home,Manchester City
9850,8668,2,1,1,Norwich City,NOR,Everton,EVE,draw,draw
8472,9817,1,0,1,Sunderland,SUN,Watford,WAT,away,Watford
8586,10261,3,1,2,Tottenham Hotspur,TOT,Newcastle United,NEW,away,Newcastle United
8654,10194,0,0,0,West Ham United,WHU,Stoke City,STK,draw,draw
9825,8456,3,2,1,Arsenal,ARS,Manchester City,MCI,home,Arsenal
8455,8472,4,3,1,Chelsea,CHE,Sunderland,SUN,home,Chelsea
8668,8197,5,2,3,Everton,EVE,Leicester City,LEI,away,Leicester City
10260,9850,3,1,2,Manchester United,MUN,Norwich City,NOR,away,Norwich City
10261,10252,2,1,1,Newcastle United,NEW,Aston Villa,AVL,draw,draw
8466,8586,2,0,2,Southampton,SOU,Tottenham Hotspur,TOT,away,Tottenham Hotspur
10194,9826,3,1,2,Stoke City,STK,Crystal Palace,CRY,away,Crystal Palace
10003,8654,0,0,0,Swansea City,SWA,West Ham United,WHU,draw,draw
9817,8650,3,3,0,Watford,WAT,Liverpool,LIV,home,Watford
8659,8678,3,1,2,West Bromwich Albion,WBA,Bournemouth,BOU,away,Bournemouth
10252,8654,2,1,1,Aston Villa,AVL,West Ham United,WHU,draw,draw
8678,9826,0,0,0,Bournemouth,BOU,Crystal Palace,CRY,draw,draw
8455,9817,4,2,2,Chelsea,CHE,Watford,WAT,draw,draw
8650,8197,1,1,0,Liverpool,LIV,Leicester City,LEI,home,Liverpool
8456,8472,5,4,1,Manchester City,MCI,Sunderland,SUN,home,Manchester City
10261,8668,1,0,1,Newcastle United,NEW,Everton,EVE,away,Everton
8466,9825,4,4,0,Southampton,SOU,Arsenal,ARS,home,Southampton
10194,10260,2,2,0,Stoke City,STK,Manchester United,MUN,home,Stoke City
10003,8659,1,1,0,Swansea City,SWA,West Bromwich Albion,WBA,home,Swansea City
8586,9850,3,3,0,Tottenham Hotspur,TOT,Norwich City,NOR,home,Tottenham Hotspur
9825,8678,2,2,0,Arsenal,ARS,Bournemouth,BOU,home,Arsenal
9826,10003,0,0,0,Crystal Palace,CRY,Swansea City,SWA,draw,draw
8668,10194,7,3,4,Everton,EVE,Stoke City,STK,away,Stoke City
8197,8456,0,0,0,Leicester City,LEI,Manchester City,MCI,draw,draw
10260,8455,0,0,0,Manchester United,MUN,Chelsea,CHE,draw,draw
